        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout
      2223.0    -0.147456   365.065850   407.369333  1024.612937     0.239912   150.594089    69.419908    81.174181    65.307213    65.404240     0.001389   287.932624   282.585046   155.093719     5.244952
      2224.0     0.057125   365.348835   407.337443  1023.679778     0.440836   150.447046    69.384363    81.062683    65.130774    64.197615     0.001361   287.871103   282.509141   154.473602     5.218639
      2225.0     0.650696   365.296462   407.976790  1023.132956     0.189225   151.919110    70.777410    81.141700    64.958303    64.411481     0.001326   287.789499   282.387826   154.436035     5.726582
      2226.0     0.284497   365.227050   408.887050  1022.393586     0.244747   151.569939    70.111660    81.458279    64.833964    64.094593     0.001296   287.781911   282.322495   153.907898     5.106808
      2227.0     0.013653   365.020881   408.377703  1023.398576     0.066611   150.525153    69.508946    81.016207    63.948361    64.953351     0.001266   287.760152   282.121385   153.648254     5.064942
      2228.0     0.202223   364.806037   407.959915  1024.258396     0.239807   153.608224    71.310168    82.298056    65.657384    66.517204     0.001241   287.879148   282.556324   153.881165     5.210752
      2229.0    -0.173835   364.609699   408.500835  1023.803747     0.313218   151.612632    70.110061    81.502571    64.821469    64.366820     0.001209   287.763319   282.432721   154.115799     5.202321
      2230.0     0.850773   364.414266   409.363868  1023.252464     0.196414   154.865779    72.125646    82.740133    65.809695    65.258411     0.001182   287.657934   282.253629   153.999313     6.004201
      2231.0     0.317722   363.893957   410.617282  1023.333076     0.024981   155.365376    71.911756    83.453621    65.149616    65.230229     0.001155   287.618499   282.105923   154.090714     5.428113
      2232.0    -1.491207   363.686949   409.615910  1024.434365     0.131507   150.087688    69.508283    80.579405    65.424556    66.525844     0.001132   287.721384   282.387603   154.143524     3.983810
      2233.0     0.009886   363.684970   409.586466  1024.088604     0.211112   150.860533    70.037762    80.822771    64.965157    64.619397     0.001103   287.691106   282.192550   153.406281     5.447810
      2234.0    -0.499044   363.861773   409.112810  1023.616891     0.256862   149.769399    69.564460    80.204939    65.618901    65.147187     0.001078   287.755523   282.393691   153.051666     4.890929
      2235.0    -0.346772   364.093119   408.834806  1022.987860     0.404730   148.382164    68.541810    79.840354    64.746664    64.117633     0.001053   287.744594   282.394964   152.761353     4.702181
      2236.0     1.173661   364.154810   409.045659  1022.478248     0.306581   151.397226    70.316045    81.081181    64.522071    64.012459     0.001032   287.759673   282.284161   152.323669     6.092732
      2237.0     0.159795   364.121572   409.085106  1022.634921     0.072582   151.073025    69.625009    81.448016    64.093499    64.250172     0.001006   287.704018   282.503530   152.207138     5.335390
