        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout
      1989.0     6.614169   352.195652   364.591432   976.784342     1.839663   141.592180    70.532396    71.059784    63.619242    64.471633     1.346170   287.275730   281.673961   137.311142     5.440844
      1990.0     4.471855   353.439923   364.906174   976.789926     1.731077   139.101635    69.132451    69.969184    63.591536    63.597120     1.257641   287.419132   281.822716   137.413757     5.220590
      1991.0     4.810118   354.654570   364.667445   977.090718     1.872532   137.784303    68.191371    69.592932    62.511943    62.812734     1.189828   287.374299   281.819576   136.890839     5.617365
      1992.0     4.600356   355.556950   364.455214   978.152744     2.092029   139.172732    69.412920    69.759812    63.374907    64.436933     1.171397   287.141539   281.454751   136.922546     5.188218
      1993.0     3.344052   356.353104   363.539426   978.735789     1.862411   137.039732    68.084878    68.954854    62.946114    63.529159     1.155306   287.273915   281.800566   136.785385     5.471507
      1994.0     6.519195   357.682552   364.677736   978.413921     1.814194   143.486356    71.846366    71.639989    64.443013    64.121144     1.143874   287.251540   281.815072   136.928772     6.586912
      1995.0     9.190559   359.554736   366.862648   979.362250     1.694202   146.035723    72.957198    73.078526    63.935659    64.883988     1.150530   287.134687   281.415034   136.821609     5.888297
      1996.0     6.092416   361.280104   367.589840   980.909606     1.822251   145.204189    71.953037    73.251152    65.769456    67.316812     1.158296   287.429068   281.860654   137.228149     3.909032
      1997.0     4.753424   362.768487   367.217407   980.971938     1.846397   141.872586    69.881395    71.991192    64.607049    64.669381     1.147571   287.566325   282.125479   137.126465     5.584447
      1998.0     7.378606   365.169751   367.214495   981.231995     2.040637   141.752961    70.185307    71.567654    64.663395    64.923453     1.139549   287.534436   282.078888   136.781204     5.264767
      1999.0     9.103047   367.095383   368.492080   981.090613     1.928602   149.316634    74.095359    75.221276    65.559235    65.417852     1.138143   287.520941   281.983760   137.093964     7.399922
      2000.0     6.535458   368.485343   369.833435   982.227744     1.976175   146.310698    72.483097    73.827601    65.379048    66.516179     1.234493   287.481252   281.988221   139.178665     4.625563
      2001.0     7.261500   370.073699   371.173409   982.438386     2.092941   148.491930    73.419758    75.072172    66.054240    66.264881     1.173263   287.508204   281.959097   139.124222     5.814903
      2002.0     6.717125   372.206757   371.968594   982.474168     2.167452   144.568004    71.004316    73.563688    65.409159    65.444942     1.184199   287.544818   282.012690   139.008484     4.764188
      2003.0     6.416050   374.601667   371.020260   983.162659     2.032430   142.552979    69.630942    72.922037    64.666243    65.354733     1.358868   287.688417   282.179949   140.992126     5.224543
      2004.0     6.849505   376.342493   370.575505   983.207477     2.176903   146.561427    72.044793    74.516633    65.344095    65.388913     1.361904   287.628626   282.252754   142.389435     7.100635
      2005.0     9.493007   378.238896   372.347084   983.707202     2.284570   151.039045    74.481533    76.557511    65.548625    66.048350     1.243527   287.518666   282.153993   142.148209     6.661604
      2006.0     9.579892   380.251606   373.939904   985.387108     2.219683   153.478675    75.672080    77.806595    66.865855    68.545761     1.192558   287.532764   282.049230   142.598846     5.533499
      2007.0     6.703515   381.973138   374.399385   987.369365     2.237278   148.990382    72.523110    76.467272    65.893659    67.875917     1.203453   287.620879   282.122476   143.056030     4.187712
      2008.0     6.671397   383.963238   373.802507   988.168093     2.331875   149.976415    73.152110    76.824304    67.346339    68.145067     1.241276   287.756831   282.400310   143.468445     5.603920
      2009.0     7.610824   385.687436   373.523549   988.493120     2.330990   150.449955    74.251440    76.198515    66.418737    66.743764     1.660793   287.623125   282.224633   147.754288     7.786635
      2010.0     9.219647   387.982001   374.532435   989.522471     2.388500   154.419001    75.709424    78.709577    67.721128    68.750480     1.588911   287.641884   282.200288   149.704071     5.950058
      2011.0     7.257095   390.211821   374.687009   990.507613     2.478357   150.398136    73.103509    77.294627    67.057606    68.042747     1.400965   287.714920   282.339746   149.102203     4.906188
      2012.0     8.654665   392.378843   374.579403   991.310492     2.511908   153.181403    74.734507    78.446895    67.118907    67.921786     1.532113   287.659764   282.113701   150.915451     6.920327
      2013.0    10.110480   394.892711   374.923893   992.333883     2.607756   154.252112    75.448058    78.804053    66.989446    68.012836     1.609195   287.578213   282.139429   152.939255     7.090732
      2014.0     7.390731   396.894446   375.416070   993.422710     2.581548   152.755520    74.094908    78.660612    67.341254    68.430081     1.498296   287.641766   282.290873   153.185684     5.172649
      2015.0     9.027725   399.315111   375.748505   993.786108     2.522795   154.623916    75.148036    79.475879    67.683950    68.047348     1.423693   287.710584   282.413667   152.907867     6.768253
      2016.0     9.964428   402.320594   375.648813   995.037447     2.584403   154.798952    74.466580    80.332372    67.304770    68.556109     1.410403   287.733314   282.389214   152.989716     6.010161
